ID ESTADO,NOMBRE_ESTADO,DISTRITO LOCAL,CLAVE MUNICIPIO,MUNICIPIO,SECCION,PAN,PRI,PRD,PT,PVEM,MC,MORENA,VOTOS VALIDOS,VOTOS NULOS,TOTAL VOTOS,LISTA NOMINAL
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1398,45,184,2,0,3,5,22,266,10,276,538
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1399,1,57,4,1,2,3,3,71,4,75,128
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1401,0,58,0,0,1,13,12,85,6,91,149
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1402,9,277,2,1,3,1,34,328,14,342,761
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1403,1,112,2,1,0,0,2,118,4,122,270
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1404,3,107,0,1,2,0,19,137,8,145,452
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1405,1,162,2,2,0,0,5,173,5,178,434
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1406,38,114,1,5,2,31,13,205,10,215,406
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1407,1,88,3,1,1,0,10,104,2,106,160
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1408,2,95,3,1,1,1,3,107,2,109,318
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1409,1,153,0,4,2,0,4,173,6,179,404
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1410,2,83,1,2,1,0,4,96,1,97,530
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1411,10,157,3,1,0,0,7,182,10,192,434
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1412,7,42,0,0,1,2,3,55,4,59,145
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1413,0,82,2,2,1,0,26,115,5,120,259
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1414,7,93,8,3,5,3,39,164,3,167,463
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1415,39,113,1,3,1,0,6,163,15,178,425
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1416,55,45,1,0,0,0,5,108,15,123,220
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1417,56,226,3,1,2,8,14,317,18,335,724
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1418,14,180,2,5,2,9,76,299,13,312,675
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1419,3,173,2,4,1,15,49,252,4,256,521
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1420,24,164,0,0,2,0,8,200,4,204,461
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1421,73,152,4,4,1,2,41,280,18,298,622
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1422,91,129,5,1,1,0,2,232,13,245,377
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1423,1,81,1,1,1,0,19,106,9,115,207
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1424,2,43,1,0,0,0,43,94,2,96,188
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1425,0,97,1,0,0,1,3,103,1,104,190
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1426,86,126,2,1,0,1,13,231,3,234,469
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1427,9,107,0,0,1,0,0,117,3,120,211
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1428,28,212,11,3,11,2,116,404,25,429,892
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1429,7,533,3,1,2,0,21,572,0,572,1096
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1430,76,83,1,0,0,0,5,167,21,188,492
12,GUERRERO,19,33,GENERAL HELIODORO CASTILLO,1431,6,421,1,0,1,3,20,454,8,462,1001
12,GUERRERO,27,34,HUAMUXTITLAN,1432,4,120,152,67,54,107,605,1155,28,1183,1616
12,GUERRERO,27,34,HUAMUXTITLAN,1433,7,113,130,53,33,75,459,899,24,923,1304
12,GUERRERO,27,34,HUAMUXTITLAN,1434,19,131,194,57,68,129,689,1340,38,1378,2012
12,GUERRERO,27,34,HUAMUXTITLAN,1435,2,0,0,0,0,21,94,175,2,177,279
12,GUERRERO,27,34,HUAMUXTITLAN,1436,1,11,8,0,8,22,128,185,4,189,344
12,GUERRERO,27,34,HUAMUXTITLAN,1437,3,71,209,141,14,237,518,1251,24,1276,1634
12,GUERRERO,27,34,HUAMUXTITLAN,1438,0,11,120,11,8,40,45,241,7,248,331
12,GUERRERO,27,34,HUAMUXTITLAN,1439,3,26,243,22,7,90,269,686,16,702,917
12,GUERRERO,27,34,HUAMUXTITLAN,1440,0,43,257,45,17,107,185,686,35,721,900
12,GUERRERO,27,34,HUAMUXTITLAN,1441,2,51,205,191,14,44,236,773,37,810,1055
12,GUERRERO,27,34,HUAMUXTITLAN,1442,1,42,38,73,6,103,210,503,33,536,738
12,GUERRERO,27,34,HUAMUXTITLAN,1443,2,44,50,110,4,44,160,424,14,438,550
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1444,6,224,5,9,11,6,352,628,21,649,1112
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1445,4,249,7,12,12,7,478,805,30,835,1300
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1446,9,295,11,39,29,9,459,873,31,904,1668
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1447,3,128,8,5,19,7,319,503,13,516,887
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1448,4,184,7,15,7,6,230,470,14,484,771
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1449,7,255,10,19,25,7,571,927,25,952,1698
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1450,6,198,5,10,26,3,386,641,14,655,1017
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1451,3,184,2,5,10,3,343,557,17,574,872
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1452,5,208,6,10,14,4,389,649,9,658,1114
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1453,3,150,8,15,11,7,437,660,16,676,1223
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1454,7,272,10,13,36,8,762,1159,30,1189,2270
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1455,5,281,9,6,13,0,243,586,23,609,1191
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1456,2,166,3,11,14,1,149,363,0,363,696
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1457,0,36,3,0,3,1,52,100,0,100,121
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1458,2,184,2,4,15,3,162,376,10,386,788
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1459,1,100,4,18,3,3,182,323,3,326,560
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1460,1,76,2,6,6,2,195,303,5,308,502
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1461,1,76,2,6,6,2,195,303,5,308,144
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1462,4,116,5,1,8,1,144,284,3,287,695
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1463,3,114,7,5,2,2,252,393,5,398,1014
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1464,2,270,5,15,4,7,277,621,20,641,1052
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1465,5,247,9,23,10,9,232,556,13,569,999
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1466,0,33,2,0,0,1,64,103,0,103,180
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1467,0,33,5,3,9,0,89,146,6,152,293
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1468,3,133,0,8,9,0,48,216,5,221,482
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1469,2,148,2,13,15,2,290,486,15,501,870
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1470,0,56,1,4,3,0,45,118,0,118,223
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1471,0,56,1,4,1,1,67,131,4,135,262
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1472,0,200,1,13,11,0,65,331,6,337,519
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1473,4,168,1,6,27,2,130,355,7,362,782
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1474,1,158,3,13,15,2,164,366,2,368,629
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1475,0,98,0,3,2,1,54,163,5,168,274
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1476,1,37,2,6,0,0,68,124,4,128,185
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1477,10,241,4,30,7,5,277,625,18,643,1222
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1478,5,212,3,27,10,2,416,751,18,769,1462
12,GUERRERO,23,35,HUITZUCO DE LOS FIGUEROA,1479,3,175,5,111,12,3,186,508,10,518,1073
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1480,29,447,206,141,165,94,579,1794,89,1884,5412
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1481,2,90,40,44,60,9,154,426,18,444,937
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1482,5,108,32,41,32,6,148,400,13,413,821
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1483,17,116,50,60,68,10,148,516,28,544,1184
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1484,34,177,118,119,142,31,449,1144,74,1218,3037
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1485,52,358,292,153,172,53,626,1857,84,1942,4887
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1486,19,128,84,110,65,15,271,759,29,789,1601
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1487,42,223,128,128,89,32,276,1004,28,1033,2024
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1488,10,107,71,33,37,7,169,476,20,496,935
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1489,24,85,72,56,44,10,182,528,22,550,1000
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1490,24,150,65,76,52,14,257,693,27,720,1398
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1491,20,143,86,120,52,24,230,723,32,755,1474
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1492,23,219,122,121,81,17,351,1016,24,1041,1771
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1493,15,117,56,72,66,19,266,670,30,700,1407
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1494,8,134,73,65,68,22,321,758,38,797,1813
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1495,55,299,141,221,148,39,643,1680,57,1737,3727
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1496,4,56,23,24,24,5,81,240,13,253,461
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1497,21,125,61,49,36,12,182,535,9,544,809
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1498,18,95,60,41,62,10,156,490,19,509,838
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1499,25,203,135,93,106,24,314,995,25,1020,2025
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1500,47,280,140,118,134,15,455,1290,46,1337,2564
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1501,24,134,49,75,58,17,185,614,17,631,1328
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1502,22,112,60,60,49,4,160,515,12,527,953
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1503,20,109,79,64,44,13,140,507,21,528,850
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1504,15,87,69,56,37,6,114,419,16,435,695
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1505,21,194,67,92,63,17,358,875,41,917,816
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1506,9,75,48,20,28,15,113,326,15,341,608
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1507,13,95,41,49,27,15,162,430,11,441,840
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1508,11,98,61,58,42,11,167,485,11,496,940
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1509,10,94,84,63,54,9,179,543,18,561,1143
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1510,9,143,94,68,75,19,231,713,27,740,1737
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1511,15,130,100,67,36,10,203,606,13,619,1124
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1512,21,120,102,76,41,11,171,615,13,629,1143
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1513,37,179,68,67,69,14,215,724,18,745,1257
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1514,19,99,50,56,35,8,151,458,11,469,822
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1515,17,192,78,93,56,5,166,659,22,682,1147
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1516,42,351,157,190,169,35,589,1709,52,1762,3347
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1517,39,217,91,111,88,11,275,930,32,962,1760
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1518,6,168,39,47,74,8,162,536,17,553,1319
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1519,4,114,25,15,54,2,72,311,17,328,755
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1520,7,100,57,44,43,9,114,423,14,437,763
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1521,17,106,48,54,54,19,170,508,20,528,1084
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1522,18,144,61,75,84,17,191,635,33,668,1536
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1523,11,97,63,61,39,8,128,443,25,468,1040
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1524,6,119,74,57,67,10,234,610,15,626,1369
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1525,4,77,26,40,39,9,105,333,11,344,709
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1526,19,114,84,75,51,12,208,610,12,622,1115
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1527,28,115,74,76,62,22,207,638,25,663,1300
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1528,24,153,54,69,36,18,161,567,18,585,946
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1529,10,53,43,46,41,10,94,326,17,343,689
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1530,5,55,30,48,25,13,118,323,12,335,698
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1531,8,95,56,65,39,14,174,484,17,502,1007
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1532,19,139,72,77,47,33,237,670,24,694,1466
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1533,10,115,63,37,49,19,229,574,33,607,1309
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1534,15,165,72,103,70,35,235,768,31,799,1740
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1535,19,143,75,71,68,18,298,736,24,760,1620
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1536,18,154,67,67,68,30,308,780,30,810,1690
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1537,6,109,136,27,50,20,168,555,21,576,1187
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1538,24,96,34,36,34,70,171,500,17,517,1288
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1539,41,276,205,179,170,88,793,1909,89,1998,5163
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1540,12,66,41,36,16,29,143,377,19,397,845
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1541,24,95,40,59,43,15,155,459,14,473,989
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1542,10,120,106,65,75,9,187,604,39,643,1607
12,GUERRERO,23,36,IGUALA DE LA INDEPENDENCIA,1543,20,209,136,34,80,14,639,1198,37,1235,2945
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1544,13,116,24,27,31,14,170,426,18,444,878
12,GUERRERO,23,36,IGUALA DE LA INDEPENDENCIA,1545,4,62,21,3,10,1,70,186,7,193,378
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1546,7,154,159,46,121,9,203,745,36,781,2151
12,GUERRERO,23,36,IGUALA DE LA INDEPENDENCIA,1547,15,286,65,71,30,18,393,909,21,932,2091
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1548,1,55,15,12,21,2,44,157,7,164,346
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1549,3,86,21,17,14,7,114,273,12,285,578
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1550,3,227,37,18,30,8,235,593,15,608,1321
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1551,6,40,44,11,18,4,104,241,6,247,565
12,GUERRERO,23,36,IGUALA DE LA INDEPENDENCIA,1552,4,70,25,18,12,6,114,266,20,286,635
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1553,1,63,49,10,29,6,25,197,11,208,460
12,GUERRERO,23,36,IGUALA DE LA INDEPENDENCIA,1554,1,60,15,1,4,2,23,111,2,113,271
12,GUERRERO,23,36,IGUALA DE LA INDEPENDENCIA,1555,0,52,24,0,3,0,31,116,3,119,328
12,GUERRERO,22,36,IGUALA DE LA INDEPENDENCIA,1556,1,37,5,0,18,2,21,95,4,99,238
12,GUERRERO,23,36,IGUALA DE LA INDEPENDENCIA,1557,15,161,31,9,46,6,233,529,28,557,1261
12,GUERRERO,23,36,IGUALA DE LA INDEPENDENCIA,1558,7,71,6,9,5,0,114,222,6,228,774
12,GUERRERO,23,36,IGUALA DE LA INDEPENDENCIA,1559,7,104,11,5,13,2,104,259,11,270,656
12,GUERRERO,23,36,IGUALA DE LA INDEPENDENCIA,1560,14,138,20,2,8,4,144,344,14,358,822
12,GUERRERO,23,36,IGUALA DE LA INDEPENDENCIA,1561,1,23,9,5,1,5,6,52,7,59,112
12,GUERRERO,23,36,IGUALA DE LA INDEPENDENCIA,1562,0,200,9,7,8,3,184,426,10,436,992
12,GUERRERO,23,36,IGUALA DE LA INDEPENDENCIA,1563,1,149,9,3,4,0,94,271,5,276,638
12,GUERRERO,23,36,IGUALA DE LA INDEPENDENCIA,1564,0,105,4,3,2,1,142,261,5,266,679
12,GUERRERO,15,37,IGUALAPA,1565,11,51,197,8,141,4,459,891,22,913,1119
12,GUERRERO,15,37,IGUALAPA,1566,12,40,86,2,72,4,262,488,28,516,633
12,GUERRERO,15,37,IGUALAPA,1567,7,47,127,7,124,1,298,630,56,686,873
12,GUERRERO,15,37,IGUALAPA,1568,3,23,155,11,95,3,317,637,35,672,1007
12,GUERRERO,15,37,IGUALAPA,1569,2,14,173,9,147,1,365,727,28,755,1004
12,GUERRERO,15,37,IGUALAPA,1570,1,22,82,2,79,3,170,370,15,390,552
12,GUERRERO,15,37,IGUALAPA,1571,1,32,28,2,32,1,158,261,10,271,339
12,GUERRERO,15,37,IGUALAPA,1572,3,17,91,0,69,4,234,427,8,435,583
12,GUERRERO,15,37,IGUALAPA,1573,1,45,96,0,72,7,102,342,8,350,409
12,GUERRERO,15,37,IGUALAPA,1574,4,52,37,1,60,1,92,251,9,260,303
12,GUERRERO,15,37,IGUALAPA,1575,4,81,176,3,135,12,279,722,28,750,976
12,GUERRERO,20,38,IXCATEOPAN DE CUAUHTEMOC,1576,7,366,379,17,1,4,331,1124,35,1159,1376
12,GUERRERO,20,38,IXCATEOPAN DE CUAUHTEMOC,1577,0,250,301,13,2,4,205,793,19,812,941
12,GUERRERO,20,38,IXCATEOPAN DE CUAUHTEMOC,1578,0,54,67,0,0,0,9,131,2,133,188
12,GUERRERO,20,38,IXCATEOPAN DE CUAUHTEMOC,1579,0,72,65,5,0,0,10,154,2,156,184
12,GUERRERO,20,38,IXCATEOPAN DE CUAUHTEMOC,1580,0,96,117,6,0,0,35,257,4,261,319
12,GUERRERO,20,38,IXCATEOPAN DE CUAUHTEMOC,1582,0,113,100,4,2,1,33,255,9,264,401
12,GUERRERO,20,38,IXCATEOPAN DE CUAUHTEMOC,1583,0,55,28,0,0,0,7,90,2,92,161
12,GUERRERO,20,38,IXCATEOPAN DE CUAUHTEMOC,1584,0,136,110,3,0,2,42,297,4,301,345
12,GUERRERO,20,38,IXCATEOPAN DE CUAUHTEMOC,1585,0,108,162,7,0,0,43,328,0,328,380
12,GUERRERO,20,38,IXCATEOPAN DE CUAUHTEMOC,1586,0,31,41,0,1,0,23,97,2,99,140
12,GUERRERO,20,38,IXCATEOPAN DE CUAUHTEMOC,1587,0,92,104,44,2,0,45,291,13,304,438
12,GUERRERO,20,38,IXCATEOPAN DE CUAUHTEMOC,1588,0,98,124,42,0,0,44,311,9,320,510
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1589,8,364,46,24,12,24,624,1172,70,1242,2588
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1590,35,903,176,100,23,49,1574,2983,65,3048,5575
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1591,3,55,10,16,0,2,111,203,5,208,413
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1592,8,298,51,19,5,21,501,949,29,978,2299
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1593,7,363,43,28,6,17,604,1144,63,1207,2611
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1594,6,305,43,34,11,20,591,1076,40,1116,2315
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1595,7,311,42,41,8,34,615,1117,36,1153,2140
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1596,7,148,24,7,2,5,211,428,18,446,742
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1597,5,142,17,17,7,7,235,453,15,468,894
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1598,1,198,36,13,2,9,255,540,24,564,1250
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1599,14,271,37,39,8,12,474,915,16,931,1938
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1600,2,127,14,22,1,9,207,392,13,405,908
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1601,4,84,22,9,3,10,155,307,6,313,681
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1602,17,146,20,9,8,7,140,356,9,365,606
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1603,1,334,38,34,4,7,360,821,28,850,1582
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1604,9,103,21,8,1,3,252,414,8,422,517
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1605,5,106,25,11,2,9,182,355,6,361,581
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1606,17,227,20,7,6,11,296,617,14,631,1100
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1607,10,219,23,14,7,11,258,571,13,584,1015
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1608,10,134,19,6,2,7,166,371,12,383,588
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1609,14,434,74,41,14,30,728,1423,44,1467,2800
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1610,5,255,30,12,8,18,331,718,20,738,1283
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1611,9,440,80,17,5,14,617,1255,44,1299,2473
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1612,4,205,26,32,6,4,339,650,25,676,1271
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1613,5,329,44,42,5,24,471,973,32,1005,1858
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1614,5,356,27,23,5,6,467,949,32,982,1791
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1615,4,441,60,12,9,15,485,1061,24,1086,1877
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1616,7,615,84,58,12,29,1158,2057,41,2098,4321
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1617,7,349,86,26,9,9,494,1056,35,1091,1910
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1618,0,140,32,9,0,5,171,377,10,387,736
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1619,1,293,65,22,5,9,454,880,20,901,1769
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1620,5,196,43,14,7,9,300,592,23,615,1097
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1621,9,132,16,9,3,14,186,394,11,405,504
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1622,8,94,5,5,1,5,84,209,5,214,338
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1624,0,75,25,6,3,5,134,254,12,266,529
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1625,3,177,12,15,0,6,195,439,13,452,775
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1626,5,106,17,3,0,2,76,222,9,231,450
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1627,1,26,2,0,2,0,59,102,1,103,235
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1628,2,83,9,16,1,1,228,356,13,369,1259
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1629,0,107,28,6,5,0,107,274,17,291,805
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1630,4,16,9,6,0,1,9,48,3,51,222
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1631,3,72,11,2,3,0,72,170,2,172,357
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1632,2,177,24,3,3,4,191,454,7,461,814
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1633,3,56,35,2,3,3,104,223,6,229,392
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1635,4,236,31,10,10,7,412,766,29,795,1856
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1636,6,233,53,8,4,11,351,712,23,735,1659
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1637,0,36,1,2,0,0,73,118,1,119,269
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1638,3,428,75,52,17,35,744,1454,60,1514,3775
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1639,5,172,29,23,5,5,287,565,34,599,1216
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1640,4,235,42,11,2,24,399,751,28,779,1794
12,GUERRERO,12,39,ZIHUATANEJO DE AZUETA,1641,8,314,50,13,7,39,533,1019,36,1055,2441
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1642,2,94,21,7,5,2,125,270,5,275,456
12,GUERRERO,11,39,ZIHUATANEJO DE AZUETA,1643,90,1293,145,77,25,67,1822,3699,74,3777,7501
