ID_ESTADO,NOMBRE_ESTADO,DISTRITO LOCAL,CABECERA_DISTRITAL_LOCAL,MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PPG,IH,CG,PSM,PSG,CAND_IND1,CAND_IND2,CAND_IND4,CAND_IND5,CAND_IND7,CAND_IND8,CAND_IND9,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM,MORENA_ES,PAN_PRD,PRD_MC,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,486,1,0,40,11,1,0,2,3,24,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,9,97,199
12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,488,1,0,9,50,0,2,26,3,27,0,31,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,5,165,233
12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,490,1,0,17,14,1,1,58,55,17,0,30,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,12,233,314
12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,491,1,0,15,6,1,1,17,0,3,0,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,7,105,122
12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,492,1,0,22,20,2,6,14,3,18,0,28,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,139,0,11,150,416
12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,493,1,1,82,26,3,2,27,4,26,0,26,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,219,0,23,242,382
12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,494,1,0,16,22,0,0,96,1,33,0,156,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,357,419
12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,495,1,0,10,10,0,1,16,0,22,0,9,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,3,87,112
12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,496,1,0,22,74,0,16,54,1,38,0,9,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,10,248,365
12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,498,1,0,7,15,0,5,20,0,25,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,3,98,127
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,500,2,3,334,43,2,6,5,3,257,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,664,0,34,698,1139
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,501,3,5,497,86,1,3,1,5,370,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,981,0,49,1030,1683
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,502,2,7,277,95,5,4,1,2,191,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,590,0,19,609,982
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,503,2,5,285,26,1,4,1,3,196,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,530,0,32,562,884
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,504,2,8,374,29,0,3,0,2,317,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,0,29,778,1156
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,505,2,5,432,36,1,3,1,6,262,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,759,0,35,794,1173
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,506,3,16,510,55,1,4,1,2,292,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,892,0,39,931,1288
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,507,2,5,275,37,1,4,3,0,192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,525,0,32,557,896
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,508,1,1,159,63,1,1,2,3,79,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,312,0,20,332,514
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,509,1,4,236,35,2,1,3,3,152,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,442,1,28,471,734
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,510,3,28,564,94,0,5,10,5,356,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,1082,0,85,1167,1912
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,511,2,13,303,31,1,3,1,1,370,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,0,22,748,1060
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,512,2,12,371,74,1,11,7,1,262,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,756,1,73,830,1406
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,513,1,1,248,51,2,4,4,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,362,0,34,396,611
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,514,1,0,75,21,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,11,127,230
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,515,1,0,55,24,0,1,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,4,102,133
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,517,1,1,127,9,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,3,147,194
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,518,1,2,225,73,1,5,1,1,86,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,40,437,679
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,519,1,0,54,22,0,2,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,3,93,142
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,521,1,1,48,8,0,0,3,0,61,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,9,133,234
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,522,1,1,94,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,3,103,140
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,523,1,0,67,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79,0,3,82,114
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,524,1,0,224,22,3,2,2,1,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,17,300,500
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,527,1,0,58,26,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,5,96,135
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,528,1,1,80,7,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,7,104,140
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,529,1,1,62,12,1,0,1,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,1,103,153
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,530,1,0,34,22,0,0,2,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,10,89,154
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,531,1,0,90,6,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,104,0,2,106,155
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,532,1,0,80,42,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,5,134,190
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,533,1,3,76,24,1,1,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,14,156,258
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,534,1,0,66,4,0,1,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,100,4,1,105,175
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,535,1,1,199,18,0,0,0,1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,260,0,17,277,443
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,537,1,0,46,14,0,2,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,3,90,145
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,538,2,2,312,80,1,1,1,7,55,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,31,501,755
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,539,1,0,81,52,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,143,194
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,540,1,0,221,27,1,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,9,309,515
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,541,1,0,56,2,0,3,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,2,73,112
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,542,1,2,108,7,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,1,122,187
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,546,1,0,92,7,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,8,119,193
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,547,1,0,236,29,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,43,339,425
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,548,1,0,43,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,51,102
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,549,1,1,160,47,0,3,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,13,248,453
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,550,1,1,113,12,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,145,216
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,551,1,0,93,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,5,102,123
12,GUERRERO,18,PUNGARABATO,7,ARCELIA,552,1,1,154,7,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,204,0,11,215,318
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,8,ATENANGO DEL RIO,553,2,2,208,4,2,275,2,1,56,1,0,4,212,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,771,0,30,801,1038
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,8,ATENANGO DEL RIO,554,2,0,233,3,2,396,2,1,38,11,2,3,192,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,886,0,14,900,1151
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,8,ATENANGO DEL RIO,555,1,1,180,2,3,158,0,2,0,2,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,377,0,8,385,489
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,8,ATENANGO DEL RIO,556,1,0,117,3,0,116,0,0,8,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,329,0,15,344,444
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,8,ATENANGO DEL RIO,557,1,2,54,2,1,123,0,1,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,240,0,14,254,395
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,8,ATENANGO DEL RIO,559,1,0,51,2,0,66,1,1,1,0,0,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,8,208,267
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,8,ATENANGO DEL RIO,560,1,1,75,3,0,116,1,5,35,4,0,8,167,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,417,0,39,456,627
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,8,ATENANGO DEL RIO,561,1,0,109,1,1,207,1,1,9,0,0,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,31,454,617
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,8,ATENANGO DEL RIO,562,2,0,109,12,1,311,0,0,0,2,0,4,116,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,562,0,16,578,828
12,GUERRERO,23,HUITZUCO DE LOS FIGUEROA,8,ATENANGO DEL RIO,563,1,1,114,7,3,127,1,2,7,2,0,1,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,15,401,531
12,GUERRERO,28,TLAPA DE COMONFORT,9,ATLAMAJALCINGO DEL MONTE,564,2,0,9,4,298,89,111,0,110,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,625,0,31,656,838
12,GUERRERO,28,TLAPA DE COMONFORT,9,ATLAMAJALCINGO DEL MONTE,565,1,0,3,0,115,17,22,0,183,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0,30,374,475
12,GUERRERO,28,TLAPA DE COMONFORT,9,ATLAMAJALCINGO DEL MONTE,566,1,0,0,2,103,9,75,0,54,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,15,261,342
12,GUERRERO,28,TLAPA DE COMONFORT,9,ATLAMAJALCINGO DEL MONTE,567,1,0,0,0,7,11,7,0,126,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,157,0,8,165,269
12,GUERRERO,28,TLAPA DE COMONFORT,9,ATLAMAJALCINGO DEL MONTE,568,1,0,2,3,57,8,38,0,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,175,0,13,188,270
12,GUERRERO,28,TLAPA DE COMONFORT,9,ATLAMAJALCINGO DEL MONTE,569,1,0,2,2,24,17,32,0,165,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,27,276,479
12,GUERRERO,28,TLAPA DE COMONFORT,9,ATLAMAJALCINGO DEL MONTE,570,2,0,4,3,56,14,120,0,347,6,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,563,0,21,584,788
12,GUERRERO,28,TLAPA DE COMONFORT,9,ATLAMAJALCINGO DEL MONTE,571,1,0,0,0,24,9,27,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,9,114,151
12,GUERRERO,28,TLAPA DE COMONFORT,9,ATLAMAJALCINGO DEL MONTE,572,2,2,3,3,53,28,59,0,234,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,9,397,531
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,573,3,386,17,630,10,8,5,45,41,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,0,113,1268,1905
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,575,1,77,3,91,3,2,0,8,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,16,207,273
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,576,1,39,2,93,0,1,2,52,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,14,206,279
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,577,2,155,110,103,0,5,0,101,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,0,67,553,928
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,578,1,83,4,105,0,2,0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,12,225,298
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,579,2,148,10,301,3,8,1,23,15,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,27,539,834
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,580,1,114,13,129,1,2,1,67,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,35,372,540
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,581,1,43,14,56,1,2,1,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,11,143,184
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,582,4,611,29,483,5,56,7,16,38,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1250,0,91,1341,1661
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,583,2,129,6,121,1,56,2,48,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,0,27,398,519
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,584,2,101,12,102,4,164,2,92,20,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,120,625,970
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,585,2,92,11,237,1,51,0,22,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,57,488,858
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,586,4,74,36,796,1,411,2,146,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1507,0,127,1634,2040
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,587,2,67,16,261,2,122,0,49,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,0,44,585,721
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,588,1,63,10,64,1,83,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,32,265,320
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,589,2,51,1,216,0,75,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,3,39,404,469
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,590,1,71,5,201,1,53,1,1,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,41,401,503
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,591,1,148,3,315,4,30,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,0,57,575,750
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,592,2,170,32,347,2,16,2,94,118,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,0,94,925,1076
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,593,1,63,13,146,1,5,0,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,16,289,362
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,594,1,169,84,174,5,7,0,72,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,0,0,542,715
12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,595,2,129,89,323,11,16,2,238,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,817,0,61,878,1062
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,596,1,4,46,61,2,6,6,11,100,6,18,1,0,0,0,45,0,0,0,0,0,0,1,2,0,0,1,1,0,0,311,0,24,335,608
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,597,2,4,59,99,3,6,5,20,83,5,116,1,1,0,4,29,0,0,0,0,0,0,0,1,0,1,2,3,0,0,442,0,39,481,899
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,598,1,4,41,100,1,6,13,11,96,7,38,1,3,0,0,23,0,0,0,0,0,0,1,1,0,0,0,2,0,0,348,0,29,377,720
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,599,2,4,98,117,4,15,6,34,183,6,47,6,2,0,1,73,0,0,0,0,0,0,1,3,0,0,0,1,0,0,601,0,28,629,1171
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,600,1,2,19,124,0,10,0,15,10,1,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,18,210,839
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,602,1,7,91,109,0,6,17,41,107,4,9,1,4,0,3,42,0,0,0,0,0,0,0,0,1,0,2,0,0,0,444,0,15,459,708
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,603,1,7,54,71,5,4,6,51,53,1,6,0,5,0,1,34,0,0,0,0,0,0,1,0,0,0,1,0,0,0,300,0,9,309,482
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,604,2,8,88,152,3,7,13,115,132,14,22,6,1,0,2,38,0,0,0,0,0,0,2,0,0,0,0,2,0,0,605,0,28,633,1039
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,605,2,8,56,123,1,6,10,51,149,4,31,0,4,0,2,36,0,0,0,0,0,0,0,0,0,1,3,2,0,0,487,0,35,522,953
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,606,2,6,77,113,3,6,7,56,78,7,14,0,7,0,4,63,0,0,0,0,0,0,1,0,1,1,1,1,0,0,446,0,24,470,756
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,607,2,10,59,153,19,0,11,52,120,4,22,3,2,2,4,89,0,0,0,0,0,0,3,1,0,2,3,2,0,0,561,0,22,583,944
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,608,1,7,59,117,6,8,13,47,108,3,30,2,1,1,5,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,442,0,27,469,745
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,609,2,6,109,178,1,7,23,149,133,5,28,5,5,0,8,60,0,0,0,0,0,0,2,3,0,1,1,1,0,0,725,0,45,770,1288
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,610,2,13,80,221,3,2,6,55,140,2,27,5,0,2,9,59,0,0,0,0,0,0,0,1,0,1,1,2,0,0,629,0,40,669,1119
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,611,2,7,94,201,6,4,25,78,183,13,37,34,1,0,6,163,0,0,0,0,0,0,0,2,1,0,2,2,0,0,859,0,50,909,1433
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,612,1,3,14,150,1,7,0,12,69,1,21,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,305,0,26,331,483
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,613,1,2,19,135,0,10,2,15,10,1,4,0,0,0,0,7,0,0,0,0,0,0,2,6,1,0,0,0,0,0,214,0,19,233,325
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,614,1,0,5,63,0,0,2,2,3,1,2,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,110,109
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,615,1,3,8,41,1,1,0,10,5,1,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81,0,10,91,174
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,616,1,0,29,38,2,0,2,44,14,1,1,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,2,0,0,0,151,0,6,157,258
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,619,1,4,36,60,2,3,5,12,48,4,4,0,0,0,0,164,0,0,0,0,0,0,0,2,0,0,0,1,0,0,345,2,24,371,580
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,620,1,2,8,27,0,1,6,13,34,0,2,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,120,0,6,126,219
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,621,1,4,36,99,1,1,6,41,79,9,2,0,1,0,0,78,0,0,0,0,0,0,0,1,0,1,0,2,0,0,361,0,19,380,594
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,622,3,4,120,117,3,12,10,53,114,8,13,0,16,1,0,106,0,0,0,0,0,0,4,1,0,0,1,3,0,0,586,0,70,656,1122
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,623,2,4,96,101,2,6,5,40,82,3,7,1,6,1,1,112,0,0,0,0,0,0,0,1,0,0,4,2,0,0,474,0,52,526,809
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,624,2,6,74,173,9,6,9,33,99,3,3,0,2,1,2,55,0,0,0,0,0,0,1,1,0,1,3,2,0,0,483,0,34,517,814
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,626,1,2,15,31,0,3,4,12,44,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,135,0,17,152,230
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,627,1,4,53,160,1,7,5,23,100,4,3,0,2,2,2,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,386,0,32,418,655
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,628,1,1,29,45,0,0,1,12,9,0,22,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,19,149,258
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,630,1,4,31,55,5,1,6,47,31,4,2,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,217,0,26,243,384
12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,631,1,0,30,83,1,1,2,12,16,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,13,174,248
